alias_id,account_name,branch_id,supplier_code,pharmacy_id,match_score,match_method,match_status,match_evidence,parent_company,branch_tag
A50065,el Sunrise Agami br.2343,701,2,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,B701
A50066,EL Sunrise Agami539,703,1,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,A703
A50067,PY/SUNRISE GAMI,707,1,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A50068,EL Sunrise Agami Branch 1,726,3,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,B726
A50069,Sunrise Agami Branch 2296,726,3,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,B726
A50070,El-Better Life Obour 011,732,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,C732
A50071,El-Better Life Obour Station St.,732,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,C732
A50072,El-BETTER LIFE OBOUR,735,1,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A50073,Ph/BETTER LIFE OBOUR 011,755,1,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A50074,Better Life Obour (2),763,1,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A50077,El-BETTER LIFE OBOUR,772,4,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,A772
A50078,Ph/BETTER LIFE OOUR Main Road,777,1,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A50079,el El Zahraa Smouha Main Road,743,2,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,A743
A50080,El Zaahraa Smouha-A,749,2,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A50081,EL ZAHRAA SMOUHA-A,749,2,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A50084,EL GOLDEN CARE SMOUHA Mall,713,1,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A50085,golden care smouha 011,713,1,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,C713
A50089,EL golden care smouha,740,2,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,A740
A50090,El-golden care smouha-A,755,2,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A50092,EL Golden Care Smouha 011,760,3,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A50093,el Gloden Care Smouha Mall,760,3,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A50095,El-GOLDEN CARE SMOUHA Mall,762,1,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,B762
A50096,El-golden care smouha 011,762,1,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,B762
A50097,METRO SMOUHAA br.2,704,2,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50098,el METRO SMOUHA-A,704,2,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50100,Metro Smouha br.2,727,2,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A50101,METRO SMOUHA Mall,727,2,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A50102,Ph/Metro Smouha-A,731,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,B731
A50103,Ph/METRO SMOUHA (2),731,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,B731
A50104,el METRO SMOUHA Branch 1,744,1,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50105,PH METR SMOUHA,744,1,,80.0,location_conflict,UNMATCHED,location_conflict,Horus Elite Logistics,B744
A50106,metro smouha,763,2,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A50107,metro smouha Main Road,768,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A50116,Oemga Smouha133,700,1,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A50117,PhOmega Smouha 04,762,2,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,B762
A50118,PY/Omega Smouha Mall,762,2,,0.0,below_threshold,UNMATCHED,below_threshold,Supreme Shelf Logistics,B762
A50119,Omega Smouha,777,2,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A50120,PY/Omega Smouha 04477,780,1,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A50121,Ph/omega smouha,780,1,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,A780
A50122,EL OOmega Smouha Mall,781,1,,0.0,below_threshold,UNMATCHED,below_threshold,Alex Marine Providers,B781
A50125,AL NOZHA SMOUHA Main Road242,760,4,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A50126,el Al Nozha Smouha 04,768,3,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A50129,El Zahraa Maadi br.2,716,1,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Union Agencies,C716
A50130,el El ZZahraa Maadi 6th Zone,722,2,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,B722
A50131,El-EL ZAHRAA MAADI 6th Zone,724,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A50132,El Zahraa Maadi,724,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,B724
A50133,El-el zahraa maadi (2),742,1,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A50134,EL ZAHRAA MAADI 6th one582,742,1,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A50135,El-El Zahraa Maadi br.2,743,3,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,A743
A50136,Ph/El Zahraa Maadi,751,2,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A50137,El Zahraa Maadi 011,770,1,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50138,EL METRO AGAMI-A,704,3,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50139,El-Metro Agami br.2939,704,3,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50140,el Metro Agami Branch 1294,723,1,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,A723
A50141,EL metro agami,725,1,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A50142,Metro Agami 6th Zone,727,4,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A50143,Ph/METROO AGAMI 6th Zone,727,4,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A50144,Ph/METRO AGAMI-A,734,1,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,B734
A50145,Metro Agami 04,735,2,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A50146,Ph/metro agami Main Road,735,2,,0.0,below_threshold,UNMATCHED,below_threshold,Modern Chain Distributors,C735
A50147,METRO AGAMI Branch 2,737,1,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50148,EL METRO AGAMI 6th Zone,737,1,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50149,METRO AGAMI 04,749,3,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A50160,Ph/Omega Mall,703,2,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,A703
A50161,OMMEGA Branch 1,703,2,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,A703
A50162,PY/omega Mani Road,723,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,A723
A50163,El-omega Branh 1,770,2,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50164,PY/Omea Station St.,770,2,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50165,EL EL NASR MARG Main Road,737,3,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50166,el El Nasr Marg Station t.,737,3,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50167,Ph/el nasr marg,767,4,,0.0,below_threshold,UNMATCHED,below_threshold,Khufu Line Agencies,A767
A50168,Ph/El Nasr Marg 6th Zone,770,3,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50169,EL NASR MARG Main Road,770,3,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50170,el El Nasr Marg-A266,771,3,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A50171,PY/El Nasr Marg Branch 2,771,3,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A50172,el EL ZAHRAA SMOUHA Mall,721,1,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A50175,PY/El Zarhaa Smouha-A,742,2,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,C742
A50176,el zahraa smouha 04,748,2,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A50178,El-El Zahraa Smouha Branch 1,775,1,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50179,EL El Zahraa Smouha 6th Zone131,775,1,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50180,EL al amal Mall,704,4,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50181,PH AL AMAL,704,4,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,B704
A50182,Al Ama Branch 2475,725,2,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A50183,El-al amal Branch 2361,740,3,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,A740
A50184,Al Amal Mall,740,3,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,A740
A50185,PH al amal Station St.,748,3,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A50186,el Al Amal Mall,748,3,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A50187,Ph/AlAmal (2),750,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50188,El-al amal,750,1,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50189,EL AlA mal 6th Zone,756,2,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,A756
A50190,el al amal 04,756,2,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,A756
A50191,Al Amal 6th Zone,772,6,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,A772
A50192,Al Amal Mall,775,2,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50193,el al amal 011,775,2,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50198,Care 2 4Seven Mall,737,4,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50206,ELIET-A,700,2,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A50207,El-elite 6th Zone,747,3,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A50208,elite (2)115,747,3,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,C747
A50209,elite Branch 1,765,2,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,A765
A50210,elite (2),776,2,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,A776
A50213,Hope Smouha 04,754,2,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,A754
A50214,Hope Smouha Station St.,754,2,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,A754
A50215,el HOPE SMOUHA,759,1,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,B759
A50217,EL e tourath,717,1,,0.0,below_threshold,UNMATCHED,below_threshold,Cairo Grand Supplies,A717
A50218,El Touratth 04,749,5,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,B749
A50219,El-EL TOURATH Branch 2,755,3,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A50220,Ph/el tourath Branch 1,768,5,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,A768
A50221,el EL TOURATH 011,775,3,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50222,Health Gate 6th Zone,701,4,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,B701
A50223,el Health Gate,744,3,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50224,El-HEALTH GATE 011,744,3,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50225,Health Gtae,752,1,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,B752
A50226,health gate Branch 2,765,3,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,A765
A50227,el Health Gate Branch 1,765,3,,0.0,below_threshold,UNMATCHED,below_threshold,Basil Corner Providers,A765
A50232,El-Al Nozha Smouha183,729,2,,0.0,below_threshold,UNMATCHED,below_threshold,Delta Star Medical Trade,B729
A50235,EL AL NOZHA SMOUHA 6th Zone289,773,1,,0.0,below_threshold,UNMATCHED,below_threshold,Desert Bloom Suppliers,B773
A50241,Blue Wave Smouha 04,725,3,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A50242,El-Blue Wave Smouha Branch 1,725,3,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,A725
A50243,el blue wave smouha 6th Zone488,737,5,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50245,El-Bleu Wave Smouha Station St.,746,1,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A50246,el BLUE WAVE SMOUHA Branch 2,746,1,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,B746
A50248,El-Blue Wave Smouha317,777,4,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A50249,el blue wave smouha Branch 1,777,4,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,B777
A50250,omega,730,3,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A50251,el Oega,730,3,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
A50252,omeag Branch 2,744,4,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50253,el Omega Main Road,744,4,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50254,OMEGA (2),753,3,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,C753
A50255,OMEGA,753,3,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,C753
A50256,el OOMEGA 6th Zone,757,3,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A50257,el omega Branch 2540,757,3,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,B757
A50258,El-OMEGA Main Road,775,4,,0.0,below_threshold,UNMATCHED,below_threshold,Corner Stone Medical,A775
A50259,el silver care br.2232,703,3,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,A703
A50261,EL Silver Care Mall,721,2,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,A721
A50262,El-SILVER CARE-A,737,6,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,A737
A50263,Ph/Silver Care Main Road,750,2,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50264,el silver care 6th Zone442,750,2,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50265,Ph/Silver Care 011,752,2,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,B752
A50266,PH Silver Care958,752,2,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,B752
A50267,Ph/Silver Care rBanch 1,755,4,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A50268,SilverC are322,755,4,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,B755
A50269,BLUE WAVE BANHA,723,3,,0.0,below_threshold,UNMATCHED,below_threshold,Ramses Wholesale Partners,A723
A50270,Ph/Blue Wave Banha Mall,740,4,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,A740
A50271,El-Blue Wave Banha 011,740,4,,0.0,below_threshold,UNMATCHED,below_threshold,Green Delta Enterprises,A740
A50272,Ph/blue wave banha 04,750,3,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50273,Ph/BLUE WAVE BANHA Mall,750,3,,0.0,below_threshold,UNMATCHED,below_threshold,Pearl Route Agencies,A750
A50274,Blue Wave Banha,754,3,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,A754
A50275,BLUE WAVE BANHA 04,754,3,,0.0,below_threshold,UNMATCHED,below_threshold,October Central Supply,A754
A50276,el BLUE WAVE BANHA Station St.,764,1,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,B764
A50277,Blue Wave Banha,769,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,B769
A50278,El-BLUE WAVE BANHA,769,2,,0.0,below_threshold,UNMATCHED,below_threshold,Ocean Front Distributors,B769
A50279,PY/Blue Wave Banha-A,778,1,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,C778
A50280,Ph/blue wave banha 6th Zone,778,1,,0.0,below_threshold,UNMATCHED,below_threshold,Seven Palms Distribution,C778
A50281,EL El Faraby Smouha,722,3,,0.0,below_threshold,UNMATCHED,below_threshold,Saraya Pharmaceutical Supply,B722
A50282,Ph/el faraby smouha 04,738,1,,0.0,below_threshold,UNMATCHED,below_threshold,Sinai Bridge Trading,B738
A50284,el faraby smouha-A,744,5,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Elite Logistics,B744
A50286,El-EL FARABY SMOUHA 011,748,4,,0.0,below_threshold,UNMATCHED,below_threshold,Karnak Medical Trading,A748
A50287,PY/misr smouha 011,708,1,,0.0,below_threshold,UNMATCHED,below_threshold,Horus Pharm Agencies,A708
A50288,PH misr smouha Station SSt.,712,1,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,B712
A50289,Misr Smouha,712,1,,0.0,below_threshold,UNMATCHED,below_threshold,El-Masria Trading Co.,B712
A50290,ElMISR SMOUHA (2),751,3,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A50291,MISRR SMOUHA Main Road,751,3,,0.0,below_threshold,UNMATCHED,below_threshold,Falcon Wholesale Co.,A751
A50292,PY/Misr Smouha968,758,1,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A50293,el Misr Smouha 6th Zone,758,1,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,A758
A50294,MISR SMOUHA,760,5,,0.0,below_threshold,UNMATCHED,below_threshold,Two Rivers Distribution,C760
A50295,Ph/misr smouha (2),770,5,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50296,EL Misr Smouha,770,5,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,A770
A50298,EL Star Care Smouha br.2,703,4,,0.0,below_threshold,UNMATCHED,below_threshold,Blue Crescent Medical Supply Co.,A703
A50299,EL Star Care Smouha,706,2,,0.0,below_threshold,UNMATCHED,below_threshold,Nile Med Wholesale,A706
A50300,El-Star Care Smouha-A,706,2,,0.0,below_threshold,UNMATCHED,below_threshold,Nile Med Wholesale,A706
A50301,El-STAR CARE SMOUHA487,727,5,,0.0,below_threshold,UNMATCHED,below_threshold,White Nile Agencies,C727
A50304,Ph/Star Care Smouha 04,756,3,,0.0,below_threshold,UNMATCHED,below_threshold,Al Wadi Medical Providers,A756
A50305,EL Star Care Smouha 011,763,3,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A50306,Ph/Star Care Smouha 011,763,3,,0.0,below_threshold,UNMATCHED,below_threshold,Saqqara Trade House,A763
A50309,EL star care smouha-A,771,4,,0.0,below_threshold,UNMATCHED,below_threshold,Marina Bay Trade,B771
A50311,El Faraby Smouha 04,700,3,,0.0,below_threshold,UNMATCHED,below_threshold,Al-Nour Pharmaceutical Distribution,A700
A50312,El-El Faraby Smouha br.2,707,2,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A50313,EL EL FARABY SMOUHA Main Road,707,2,,0.0,below_threshold,UNMATCHED,below_threshold,Tiba Distribution Group,A707
A50314,PH EL FAARBY SMOUHA,714,3,,81.81818181818181,location_conflict,UNMATCHED,location_conflict,Delta Union Agencies,A714
A50316,el faraby smouha 011,745,1,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A50317,El Farby Smouha,745,1,,0.0,below_threshold,UNMATCHED,below_threshold,Southern Cross Pharma,A745
A50321,ElF araby Obour br.2,730,4,,0.0,below_threshold,UNMATCHED,below_threshold,Pyramid Health Supplies,A730
